Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2021,90210,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,90209,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,90203,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,90201,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,90095,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,90094,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90038,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,90093,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,90077,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,90071,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,90069,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,90068,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,90067,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,90066,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,90065,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,90078,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92617,2018,Battery Electric,OTHER/UNK,Heavy,10
1/1/2021,90037,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,90035,2018,Battery Electric,OTHER/UNK,Light,20
1/1/2021,90012,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,90011,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,90010,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,90008,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,90007,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,90006,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90005,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,90004,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,90003,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,90002,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90001,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,96003,2018,Battery Electric,OTHER/UNK,Heavy,1
1/1/2021,95660,2018,Battery Electric,OTHER/UNK,Heavy,1
1/1/2021,93625,2018,Battery Electric,OTHER/UNK,Heavy,1
1/1/2021,90013,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,90014,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,90015,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,90016,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,90034,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2021,90033,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,90032,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,90031,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90029,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90028,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,90027,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2021,90036,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,90026,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,90024,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,90023,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,90022,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,90020,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,90019,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,90018,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,90017,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,90025,2018,Battery Electric,OTHER/UNK,Light,20
1/1/2021,91316,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91320,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91321,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92169,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92168,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92167,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92166,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92159,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92154,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92150,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92139,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92138,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92136,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92131,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92130,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2021,92129,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92128,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92127,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92173,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92176,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92192,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92193,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92251,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92247,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92243,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92241,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92240,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92236,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92235,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92126,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,92234,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92227,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92225,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92223,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92220,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92211,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92203,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92201,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92231,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92252,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92124,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,92122,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92101,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2021,92091,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92086,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92084,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92083,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92082,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92081,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92078,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,92075,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92071,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92070,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92069,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2021,92067,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92065,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92064,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92102,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92103,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92104,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2021,92105,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92121,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92120,2018,Battery Electric,OTHER/UNK,Light,22
1/1/2021,92119,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92118,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92117,2018,Battery Electric,OTHER/UNK,Light,36
1/1/2021,92116,2018,Battery Electric,OTHER/UNK,Light,24
1/1/2021,92115,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92123,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92114,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92112,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92111,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92110,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92109,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,92108,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92107,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,92106,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,92113,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,92061,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92253,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92256,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92395,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92394,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92392,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92391,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92382,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92377,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92376,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92374,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92373,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92372,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92371,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92365,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92359,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92358,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92356,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92397,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92398,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92399,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92401,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92509,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92508,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92507,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92506,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92505,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92504,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92503,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,92354,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92502,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92415,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92411,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92410,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92408,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92407,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92405,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92404,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92501,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92255,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92352,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92346,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92310,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92308,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92307,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92305,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92301,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92277,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92276,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92274,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92270,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92268,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92264,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92263,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92262,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92261,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92260,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92311,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,92313,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92314,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92315,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92345,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,92344,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92342,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,92339,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92337,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92336,2018,Battery Electric,OTHER/UNK,Light,22
1/1/2021,92335,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92350,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92334,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92331,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92325,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92324,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92321,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92320,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92317,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92316,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,92333,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92059,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92058,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92057,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,91614,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91608,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91607,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91606,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,91605,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91604,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2021,91603,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91602,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91601,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,91521,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91506,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91505,2018,Battery Electric,OTHER/UNK,Light,24
1/1/2021,91504,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91502,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91501,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91701,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91702,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91706,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91708,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91744,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91743,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91741,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91740,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91739,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,91737,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91732,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91436,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2021,91731,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91724,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91723,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91722,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91715,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91711,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2021,91710,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,91709,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2021,91730,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91745,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2021,91423,2018,Battery Electric,OTHER/UNK,Light,27
1/1/2021,91411,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91352,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91351,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91350,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,91345,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91344,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2021,91343,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91342,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,91340,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91335,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91333,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91331,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91330,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91326,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91325,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,91324,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91354,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91355,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,91356,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91360,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91406,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91405,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,91403,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,91401,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91390,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91387,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,91384,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91413,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,91381,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91376,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91372,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91367,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,91365,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91364,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,91362,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,91361,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,91377,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91746,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91748,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2021,91750,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92010,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92009,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2021,92008,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92007,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,92004,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,92003,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91978,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91977,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91962,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91950,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,91945,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,91942,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,91941,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91935,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91934,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92011,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,92014,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,92018,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92019,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,92056,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92054,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92040,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,92038,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92037,2018,Battery Electric,OTHER/UNK,Light,33
1/1/2021,92036,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,92030,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91932,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2021,92029,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2021,92027,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92026,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,92025,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,92024,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2021,92023,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,92021,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,92020,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,92028,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2021,91921,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91916,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91915,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91775,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2021,91773,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,91770,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91769,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91768,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,91767,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,91766,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91776,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91765,2018,Battery Electric,OTHER/UNK,Light,26
1/1/2021,91763,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91762,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91761,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91759,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91755,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2021,91754,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2021,91752,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91764,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94040,2018,Battery Electric,NISSAN,Light,14
1/1/2021,91780,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2021,91786,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2021,91914,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91913,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2021,91912,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2021,91911,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2021,91910,2018,Battery Electric,OTHER/UNK,Light,30
1/1/2021,91906,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2021,91903,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2021,91784,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2021,91902,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91803,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91802,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91801,2018,Battery Electric,OTHER/UNK,Light,16
1/1/2021,91792,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91791,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,91790,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2021,91789,2018,Battery Electric,OTHER/UNK,Light,23
1/1/2021,91901,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94025,2018,Battery Electric,NISSAN,Light,17
1/1/2021,94024,2018,Battery Electric,NISSAN,Light,20
1/1/2021,94010,2018,Battery Electric,NISSAN,Light,13
1/1/2021,92656,2017,Battery Electric,TESLA,Light,38
1/1/2021,92653,2017,Battery Electric,TESLA,Light,44
1/1/2021,92651,2017,Battery Electric,TESLA,Light,74
1/1/2021,92649,2017,Battery Electric,TESLA,Light,31
1/1/2021,92648,2017,Battery Electric,TESLA,Light,63
1/1/2021,92647,2017,Battery Electric,TESLA,Light,15
1/1/2021,92646,2017,Battery Electric,TESLA,Light,36
1/1/2021,92630,2017,Battery Electric,TESLA,Light,38
1/1/2021,92629,2017,Battery Electric,TESLA,Light,34
1/1/2021,92627,2017,Battery Electric,TESLA,Light,23
1/1/2021,92626,2017,Battery Electric,TESLA,Light,40
1/1/2021,92625,2017,Battery Electric,TESLA,Light,56
1/1/2021,92620,2017,Battery Electric,TESLA,Light,92
1/1/2021,92618,2017,Battery Electric,TESLA,Light,117
1/1/2021,92614,2017,Battery Electric,TESLA,Light,26
1/1/2021,92657,2017,Battery Electric,TESLA,Light,76
1/1/2021,92660,2017,Battery Electric,TESLA,Light,107
1/1/2021,92663,2017,Battery Electric,TESLA,Light,36
1/1/2021,92672,2017,Battery Electric,TESLA,Light,34
1/1/2021,92808,2017,Battery Electric,TESLA,Light,17
1/1/2021,92807,2017,Battery Electric,TESLA,Light,32
1/1/2021,92782,2017,Battery Electric,TESLA,Light,49
1/1/2021,92780,2017,Battery Electric,TESLA,Light,15
1/1/2021,92708,2017,Battery Electric,TESLA,Light,32
1/1/2021,92705,2017,Battery Electric,TESLA,Light,48
1/1/2021,92704,2017,Battery Electric,TESLA,Light,18
1/1/2021,92612,2017,Battery Electric,TESLA,Light,27
1/1/2021,92694,2017,Battery Electric,TESLA,Light,57
1/1/2021,92691,2017,Battery Electric,TESLA,Light,11
1/1/2021,92688,2017,Battery Electric,TESLA,Light,14
1/1/2021,92683,2017,Battery Electric,TESLA,Light,28
